,Date,Year,Month,Day,Temp,Israel,Jordan,South Africa,The Netherlands,DayOfYear
30419,2014-11-03,2014,11,3,15.5,0,1,0,0,307
30420,2014-11-04,2014,11,4,14.555555555555555,0,1,0,0,308
30421,2014-11-05,2014,11,5,14.555555555555555,0,1,0,0,309
30422,2014-11-06,2014,11,6,13.833333333333334,0,1,0,0,310
30423,2014-11-07,2014,11,7,13.38888888888889,0,1,0,0,311
30424,2014-11-08,2014,11,8,14.5,0,1,0,0,312
30425,2014-11-09,2014,11,9,15.61111111111111,0,1,0,0,313
30426,2014-11-10,2014,11,10,16.166666666666668,0,1,0,0,314
30427,2014-11-11,2014,11,11,16.77777777777778,0,1,0,0,315
30428,2014-11-12,2014,11,12,16.38888888888889,0,1,0,0,316
30429,2014-11-13,2014,11,13,16.5,0,1,0,0,317
30430,2014-11-14,2014,11,14,17.666666666666668,0,1,0,0,318
30431,2014-11-15,2014,11,15,16.27777777777778,0,1,0,0,319
30432,2014-11-16,2014,11,16,13.499999999999998,0,1,0,0,320
30433,2014-11-17,2014,11,17,14.38888888888889,0,1,0,0,321
30434,2014-11-18,2014,11,18,14.000000000000002,0,1,0,0,322
30435,2014-11-19,2014,11,19,15.5,0,1,0,0,323
30436,2014-11-20,2014,11,20,16.22222222222222,0,1,0,0,324
30437,2014-11-21,2014,11,21,14.666666666666666,0,1,0,0,325
30438,2014-11-22,2014,11,22,12.833333333333334,0,1,0,0,326
30439,2014-11-23,2014,11,23,11.222222222222223,0,1,0,0,327
30440,2014-11-24,2014,11,24,10.444444444444445,0,1,0,0,328
30441,2014-11-25,2014,11,25,10.666666666666668,0,1,0,0,329
30442,2014-11-26,2014,11,26,9.333333333333332,0,1,0,0,330
30443,2014-11-27,2014,11,27,9.333333333333332,0,1,0,0,331
30444,2014-11-28,2014,11,28,10.5,0,1,0,0,332
30445,2014-11-29,2014,11,29,10.555555555555555,0,1,0,0,333
30446,2014-11-30,2014,11,30,11.277777777777777,0,1,0,0,334
30447,2014-12-01,2014,12,1,13.11111111111111,0,1,0,0,335
30448,2014-12-02,2014,12,2,13.61111111111111,0,1,0,0,336
30449,2014-12-03,2014,12,3,14.61111111111111,0,1,0,0,337
30450,2014-12-04,2014,12,4,16.055555555555557,0,1,0,0,338
30451,2014-12-05,2014,12,5,15.77777777777778,0,1,0,0,339
30452,2014-12-06,2014,12,6,15.166666666666666,0,1,0,0,340
30453,2014-12-07,2014,12,7,15.555555555555555,0,1,0,0,341
30454,2014-12-08,2014,12,8,16.055555555555557,0,1,0,0,342
30455,2014-12-09,2014,12,9,13.555555555555555,0,1,0,0,343
30456,2014-12-10,2014,12,10,12.555555555555555,0,1,0,0,344
30457,2014-12-11,2014,12,11,12.944444444444445,0,1,0,0,345
30458,2014-12-12,2014,12,12,14.055555555555554,0,1,0,0,346
30459,2014-12-13,2014,12,13,11.833333333333332,0,1,0,0,347
30460,2014-12-14,2014,12,14,10.444444444444445,0,1,0,0,348
30461,2014-12-15,2014,12,15,9.944444444444445,0,1,0,0,349
30462,2014-12-16,2014,12,16,10.055555555555555,0,1,0,0,350
30463,2014-12-17,2014,12,17,10.944444444444446,0,1,0,0,351
30464,2014-12-18,2014,12,18,10.0,0,1,0,0,352
30465,2014-12-19,2014,12,19,11.77777777777778,0,1,0,0,353
30466,2014-12-20,2014,12,20,11.444444444444445,0,1,0,0,354
30467,2014-12-21,2014,12,21,10.5,0,1,0,0,355
30468,2014-12-22,2014,12,22,10.333333333333334,0,1,0,0,356
30469,2014-12-23,2014,12,23,9.72222222222222,0,1,0,0,357
30470,2014-12-24,2014,12,24,9.666666666666666,0,1,0,0,358
30471,2014-12-25,2014,12,25,10.22222222222222,0,1,0,0,359
30472,2014-12-26,2014,12,26,9.888888888888888,0,1,0,0,360
30473,2014-12-27,2014,12,27,10.77777777777778,0,1,0,0,361
30474,2014-12-28,2014,12,28,10.666666666666668,0,1,0,0,362
30475,2014-12-29,2014,12,29,9.888888888888888,0,1,0,0,363
30476,2014-12-30,2014,12,30,11.277777777777777,0,1,0,0,364
30477,2014-12-31,2014,12,31,11.11111111111111,0,1,0,0,365
30478,2015-01-01,2015,1,1,10.944444444444446,0,1,0,0,1
30479,2015-01-02,2015,1,2,8.722222222222223,0,1,0,0,2
30480,2015-01-03,2015,1,3,8.555555555555555,0,1,0,0,3
30481,2015-01-04,2015,1,4,7.5,0,1,0,0,4
30482,2015-01-05,2015,1,5,9.166666666666666,0,1,0,0,5
30483,2015-01-06,2015,1,6,8.055555555555555,0,1,0,0,6
30484,2015-01-07,2015,1,7,2.944444444444443,0,1,0,0,7
30485,2015-01-08,2015,1,8,3.277777777777777,0,1,0,0,8
30486,2015-01-09,2015,1,9,1.0555555555555547,0,1,0,0,9
30487,2015-01-10,2015,1,10,0.9999999999999984,0,1,0,0,10
30488,2015-01-11,2015,1,11,4.055555555555554,0,1,0,0,11
30489,2015-01-12,2015,1,12,2.444444444444444,0,1,0,0,12
30490,2015-01-13,2015,1,13,2.944444444444443,0,1,0,0,13
30491,2015-01-14,2015,1,14,5.611111111111112,0,1,0,0,14
30492,2015-01-15,2015,1,15,6.111111111111111,0,1,0,0,15
30493,2015-01-16,2015,1,16,7.833333333333333,0,1,0,0,16
30494,2015-01-17,2015,1,17,6.944444444444445,0,1,0,0,17
30495,2015-01-18,2015,1,18,7.666666666666665,0,1,0,0,18
30496,2015-01-19,2015,1,19,7.222222222222222,0,1,0,0,19
30497,2015-01-20,2015,1,20,8.777777777777777,0,1,0,0,20
30498,2015-01-21,2015,1,21,11.88888888888889,0,1,0,0,21
30499,2015-01-22,2015,1,22,12.5,0,1,0,0,22
30500,2015-01-23,2015,1,23,11.277777777777777,0,1,0,0,23
30501,2015-01-24,2015,1,24,11.222222222222223,0,1,0,0,24
30502,2015-01-25,2015,1,25,12.77777777777778,0,1,0,0,25
30503,2015-01-26,2015,1,26,12.611111111111112,0,1,0,0,26
30504,2015-01-27,2015,1,27,11.055555555555555,0,1,0,0,27
30505,2015-01-28,2015,1,28,11.555555555555554,0,1,0,0,28
30506,2015-01-29,2015,1,29,10.333333333333334,0,1,0,0,29
30507,2015-01-30,2015,1,30,8.555555555555555,0,1,0,0,30
30508,2015-01-31,2015,1,31,9.11111111111111,0,1,0,0,31
30509,2015-02-01,2015,2,1,10.999999999999998,0,1,0,0,32
30510,2015-02-02,2015,2,2,12.888888888888893,0,1,0,0,33
30511,2015-02-03,2015,2,3,12.833333333333334,0,1,0,0,34
30512,2015-02-04,2015,2,4,10.61111111111111,0,1,0,0,35
30513,2015-02-05,2015,2,5,11.555555555555554,0,1,0,0,36
30514,2015-02-06,2015,2,6,14.000000000000002,0,1,0,0,37
30515,2015-02-07,2015,2,7,15.833333333333334,0,1,0,0,38
30516,2015-02-08,2015,2,8,10.88888888888889,0,1,0,0,39
30517,2015-02-09,2015,2,9,9.944444444444445,0,1,0,0,40
30518,2015-02-10,2015,2,10,10.944444444444446,0,1,0,0,41
30519,2015-02-11,2015,2,11,6.611111111111111,0,1,0,0,42
30520,2015-02-12,2015,2,12,5.611111111111112,0,1,0,0,43
30521,2015-02-13,2015,2,13,5.888888888888889,0,1,0,0,44
30522,2015-02-14,2015,2,14,7.833333333333333,0,1,0,0,45
30523,2015-02-15,2015,2,15,7.166666666666667,0,1,0,0,46
30524,2015-02-16,2015,2,16,7.944444444444443,0,1,0,0,47
30525,2015-02-17,2015,2,17,8.499999999999998,0,1,0,0,48
30526,2015-02-18,2015,2,18,7.777777777777778,0,1,0,0,49
30527,2015-02-19,2015,2,19,4.111111111111111,0,1,0,0,50
30528,2015-02-20,2015,2,20,1.555555555555554,0,1,0,0,51
30529,2015-02-21,2015,2,21,4.61111111111111,0,1,0,0,52
30530,2015-02-22,2015,2,22,6.77777777777778,0,1,0,0,53
30531,2015-02-23,2015,2,23,9.38888888888889,0,1,0,0,54
30532,2015-02-24,2015,2,24,10.72222222222222,0,1,0,0,55
30533,2015-02-25,2015,2,25,10.77777777777778,0,1,0,0,56
30534,2015-02-26,2015,2,26,12.5,0,1,0,0,57
30535,2015-02-27,2015,2,27,14.333333333333334,0,1,0,0,58
30536,2015-02-28,2015,2,28,11.88888888888889,0,1,0,0,59
30537,2015-03-01,2015,3,1,10.055555555555555,0,1,0,0,60
30538,2015-03-02,2015,3,2,10.22222222222222,0,1,0,0,61
30539,2015-03-03,2015,3,3,10.388888888888893,0,1,0,0,62
30540,2015-03-04,2015,3,4,9.833333333333336,0,1,0,0,63
30541,2015-03-05,2015,3,5,10.944444444444446,0,1,0,0,64
30542,2015-03-06,2015,3,6,13.555555555555555,0,1,0,0,65
30543,2015-03-07,2015,3,7,16.38888888888889,0,1,0,0,66
30544,2015-03-08,2015,3,8,16.944444444444443,0,1,0,0,67
30545,2015-03-09,2015,3,9,18.833333333333336,0,1,0,0,68
30546,2015-03-10,2015,3,10,20.55555555555556,0,1,0,0,69
30547,2015-03-11,2015,3,11,20.500000000000004,0,1,0,0,70
30548,2015-03-12,2015,3,12,10.944444444444446,0,1,0,0,71
30549,2015-03-13,2015,3,13,11.666666666666666,0,1,0,0,72
30550,2015-03-14,2015,3,14,13.0,0,1,0,0,73
30551,2015-03-15,2015,3,15,11.277777777777777,0,1,0,0,74
30552,2015-03-16,2015,3,16,10.61111111111111,0,1,0,0,75
30553,2015-03-17,2015,3,17,11.38888888888889,0,1,0,0,76
30554,2015-03-18,2015,3,18,14.38888888888889,0,1,0,0,77
30555,2015-03-19,2015,3,19,11.61111111111111,0,1,0,0,78
30556,2015-03-20,2015,3,20,9.5,0,1,0,0,79
30557,2015-03-21,2015,3,21,9.5,0,1,0,0,80
30558,2015-03-22,2015,3,22,8.944444444444445,0,1,0,0,81
30559,2015-03-23,2015,3,23,11.500000000000002,0,1,0,0,82
30560,2015-03-24,2015,3,24,15.11111111111111,0,1,0,0,83
30561,2015-03-25,2015,3,25,16.0,0,1,0,0,84
30562,2015-03-26,2015,3,26,16.444444444444443,0,1,0,0,85
30563,2015-03-27,2015,3,27,19.444444444444443,0,1,0,0,86
30564,2015-03-28,2015,3,28,18.38888888888889,0,1,0,0,87
30565,2015-03-29,2015,3,29,15.77777777777778,0,1,0,0,88
30566,2015-03-30,2015,3,30,13.499999999999998,0,1,0,0,89
30567,2015-03-31,2015,3,31,13.499999999999998,0,1,0,0,90
30568,2015-04-01,2015,4,1,11.666666666666666,0,1,0,0,91
30569,2015-04-02,2015,4,2,14.22222222222222,0,1,0,0,92
30570,2015-04-03,2015,4,3,15.944444444444445,0,1,0,0,93
30571,2015-04-04,2015,4,4,12.944444444444445,0,1,0,0,94
30572,2015-04-05,2015,4,5,15.333333333333334,0,1,0,0,95
30573,2015-04-06,2015,4,6,18.833333333333336,0,1,0,0,96
30574,2015-04-07,2015,4,7,22.05555555555556,0,1,0,0,97
30575,2015-04-08,2015,4,8,24.77777777777777,0,1,0,0,98
30576,2015-04-09,2015,4,9,16.444444444444443,0,1,0,0,99
30577,2015-04-10,2015,4,10,10.444444444444445,0,1,0,0,100
30578,2015-04-11,2015,4,11,8.277777777777779,0,1,0,0,101
30579,2015-04-12,2015,4,12,6.500000000000002,0,1,0,0,102
30580,2015-04-13,2015,4,13,10.166666666666664,0,1,0,0,103
30581,2015-04-14,2015,4,14,12.5,0,1,0,0,104
30582,2015-04-15,2015,4,15,14.88888888888889,0,1,0,0,105
30583,2015-04-16,2015,4,16,14.27777777777778,0,1,0,0,106
30584,2015-04-17,2015,4,17,14.833333333333334,0,1,0,0,107
30585,2015-04-18,2015,4,18,15.72222222222222,0,1,0,0,108
30586,2015-04-19,2015,4,19,18.111111111111107,0,1,0,0,109
30587,2015-04-20,2015,4,20,21.444444444444443,0,1,0,0,110
30588,2015-04-21,2015,4,21,18.444444444444443,0,1,0,0,111
30589,2015-04-22,2015,4,22,14.27777777777778,0,1,0,0,112
30590,2015-04-23,2015,4,23,10.944444444444446,0,1,0,0,113
30591,2015-04-24,2015,4,24,10.5,0,1,0,0,114
30592,2015-04-25,2015,4,25,15.166666666666666,0,1,0,0,115
30593,2015-04-26,2015,4,26,20.05555555555556,0,1,0,0,116
30594,2015-04-27,2015,4,27,22.22222222222222,0,1,0,0,117
30595,2015-04-28,2015,4,28,24.83333333333333,0,1,0,0,118
30596,2015-04-29,2015,4,29,26.444444444444443,0,1,0,0,119
30597,2015-04-30,2015,4,30,20.33333333333333,0,1,0,0,120
30598,2015-05-01,2015,5,1,18.05555555555556,0,1,0,0,121
30599,2015-05-02,2015,5,2,18.55555555555556,0,1,0,0,122
30600,2015-05-03,2015,5,3,19.5,0,1,0,0,123
30601,2015-05-04,2015,5,4,17.11111111111111,0,1,0,0,124
30602,2015-05-05,2015,5,5,19.0,0,1,0,0,125
30603,2015-05-06,2015,5,6,22.666666666666668,0,1,0,0,126
30604,2015-05-07,2015,5,7,23.000000000000004,0,1,0,0,127
30605,2015-05-08,2015,5,8,22.0,0,1,0,0,128
30606,2015-05-09,2015,5,9,23.111111111111107,0,1,0,0,129
30607,2015-05-10,2015,5,10,19.33333333333333,0,1,0,0,130
30608,2015-05-11,2015,5,11,20.500000000000004,0,1,0,0,131
30609,2015-05-12,2015,5,12,21.611111111111114,0,1,0,0,132
30610,2015-05-13,2015,5,13,20.444444444444443,0,1,0,0,133
30611,2015-05-14,2015,5,14,16.833333333333332,0,1,0,0,134
30612,2015-05-15,2015,5,15,18.277777777777786,0,1,0,0,135
30613,2015-05-16,2015,5,16,22.38888888888889,0,1,0,0,136
30614,2015-05-17,2015,5,17,25.38888888888889,0,1,0,0,137
30615,2015-05-18,2015,5,18,28.111111111111107,0,1,0,0,138
30616,2015-05-19,2015,5,19,30.11111111111111,0,1,0,0,139
30617,2015-05-20,2015,5,20,27.55555555555556,0,1,0,0,140
30618,2015-05-21,2015,5,21,21.83333333333333,0,1,0,0,141
30619,2015-05-22,2015,5,22,18.5,0,1,0,0,142
30620,2015-05-23,2015,5,23,21.11111111111111,0,1,0,0,143
30621,2015-05-24,2015,5,24,25.27777777777778,0,1,0,0,144
30622,2015-05-25,2015,5,25,27.77777777777778,0,1,0,0,145
30623,2015-05-26,2015,5,26,27.88888888888889,0,1,0,0,146
30624,2015-05-27,2015,5,27,30.77777777777778,0,1,0,0,147
30625,2015-05-28,2015,5,28,27.5,0,1,0,0,148
30626,2015-05-29,2015,5,29,19.05555555555556,0,1,0,0,149
30627,2015-05-30,2015,5,30,18.61111111111111,0,1,0,0,150
30628,2015-05-31,2015,5,31,20.444444444444443,0,1,0,0,151
30629,2015-06-01,2015,6,1,23.666666666666664,0,1,0,0,152
30630,2015-06-02,2015,6,2,22.0,0,1,0,0,153
30631,2015-06-03,2015,6,3,25.0,0,1,0,0,154
30632,2015-06-04,2015,6,4,22.5,0,1,0,0,155
30633,2015-06-05,2015,6,5,19.27777777777778,0,1,0,0,156
30634,2015-06-06,2015,6,6,21.166666666666664,0,1,0,0,157
30635,2015-06-07,2015,6,7,24.388888888888893,0,1,0,0,158
30636,2015-06-08,2015,6,8,29.666666666666668,0,1,0,0,159
30637,2015-06-09,2015,6,9,27.5,0,1,0,0,160
30638,2015-06-10,2015,6,10,20.500000000000004,0,1,0,0,161
30639,2015-06-11,2015,6,11,20.38888888888889,0,1,0,0,162
30640,2015-06-12,2015,6,12,22.0,0,1,0,0,163
30641,2015-06-13,2015,6,13,22.16666666666667,0,1,0,0,164
30642,2015-06-14,2015,6,14,21.5,0,1,0,0,165
30643,2015-06-15,2015,6,15,22.77777777777778,0,1,0,0,166
30644,2015-06-16,2015,6,16,24.22222222222221,0,1,0,0,167
30645,2015-06-17,2015,6,17,25.72222222222222,0,1,0,0,168
30646,2015-06-18,2015,6,18,26.27777777777778,0,1,0,0,169
30647,2015-06-19,2015,6,19,24.88888888888889,0,1,0,0,170
30648,2015-06-20,2015,6,20,20.944444444444443,0,1,0,0,171
30649,2015-06-21,2015,6,21,20.88888888888889,0,1,0,0,172
30650,2015-06-22,2015,6,22,21.38888888888889,0,1,0,0,173
30651,2015-06-23,2015,6,23,21.666666666666668,0,1,0,0,174
30652,2015-06-24,2015,6,24,20.11111111111111,0,1,0,0,175
30653,2015-06-25,2015,6,25,20.83333333333333,0,1,0,0,176
30654,2015-06-26,2015,6,26,21.72222222222221,0,1,0,0,177
30655,2015-06-27,2015,6,27,24.55555555555556,0,1,0,0,178
30656,2015-06-28,2015,6,28,23.05555555555556,0,1,0,0,179
30657,2015-06-29,2015,6,29,21.944444444444443,0,1,0,0,180
30658,2015-06-30,2015,6,30,22.05555555555556,0,1,0,0,181
30659,2015-07-01,2015,7,1,25.944444444444443,0,1,0,0,182
30660,2015-07-02,2015,7,2,26.83333333333333,0,1,0,0,183
30661,2015-07-03,2015,7,3,24.55555555555556,0,1,0,0,184
30662,2015-07-04,2015,7,4,25.444444444444443,0,1,0,0,185
30663,2015-07-05,2015,7,5,26.666666666666668,0,1,0,0,186
30664,2015-07-06,2015,7,6,27.05555555555556,0,1,0,0,187
30665,2015-07-07,2015,7,7,24.83333333333333,0,1,0,0,188
30666,2015-07-08,2015,7,8,24.05555555555556,0,1,0,0,189
30667,2015-07-09,2015,7,9,26.27777777777778,0,1,0,0,190
30668,2015-07-10,2015,7,10,25.27777777777778,0,1,0,0,191
30669,2015-07-11,2015,7,11,24.83333333333333,0,1,0,0,192
30670,2015-07-12,2015,7,12,25.11111111111111,0,1,0,0,193
30671,2015-07-13,2015,7,13,24.77777777777777,0,1,0,0,194
30672,2015-07-14,2015,7,14,26.611111111111114,0,1,0,0,195
30673,2015-07-15,2015,7,15,27.0,0,1,0,0,196
30674,2015-07-16,2015,7,16,26.55555555555556,0,1,0,0,197
30675,2015-07-17,2015,7,17,27.27777777777777,0,1,0,0,198
30676,2015-07-18,2015,7,18,26.944444444444443,0,1,0,0,199
30677,2015-07-19,2015,7,19,27.16666666666667,0,1,0,0,200
30678,2015-07-20,2015,7,20,27.33333333333333,0,1,0,0,201
30679,2015-07-21,2015,7,21,27.77777777777778,0,1,0,0,202
30680,2015-07-22,2015,7,22,28.83333333333333,0,1,0,0,203
30681,2015-07-23,2015,7,23,29.88888888888889,0,1,0,0,204
30682,2015-07-24,2015,7,24,30.11111111111111,0,1,0,0,205
30683,2015-07-25,2015,7,25,30.666666666666668,0,1,0,0,206
30684,2015-07-26,2015,7,26,28.22222222222222,0,1,0,0,207
30685,2015-07-27,2015,7,27,27.05555555555556,0,1,0,0,208
30686,2015-07-28,2015,7,28,27.05555555555556,0,1,0,0,209
30687,2015-07-29,2015,7,29,28.166666666666668,0,1,0,0,210
30688,2015-07-30,2015,7,30,28.277777777777786,0,1,0,0,211
30689,2015-07-31,2015,7,31,29.166666666666668,0,1,0,0,212
30690,2015-08-01,2015,8,1,30.77777777777778,0,1,0,0,213
30691,2015-08-02,2015,8,2,34.0,0,1,0,0,214
30692,2015-08-03,2015,8,3,35.166666666666664,0,1,0,0,215
30693,2015-08-04,2015,8,4,33.72222222222222,0,1,0,0,216
30694,2015-08-05,2015,8,5,30.38888888888889,0,1,0,0,217
30695,2015-08-06,2015,8,6,27.77777777777778,0,1,0,0,218
30696,2015-08-07,2015,8,7,29.11111111111111,0,1,0,0,219
30697,2015-08-08,2015,8,8,30.22222222222222,0,1,0,0,220
30698,2015-08-09,2015,8,9,28.38888888888889,0,1,0,0,221
30699,2015-08-10,2015,8,10,26.0,0,1,0,0,222
30700,2015-08-11,2015,8,11,25.611111111111107,0,1,0,0,223
30701,2015-08-12,2015,8,12,24.444444444444443,0,1,0,0,224
30702,2015-08-13,2015,8,13,25.83333333333333,0,1,0,0,225
30703,2015-08-14,2015,8,14,27.666666666666668,0,1,0,0,226
30704,2015-08-15,2015,8,15,28.83333333333333,0,1,0,0,227
30705,2015-08-16,2015,8,16,33.44444444444444,0,1,0,0,228
30706,2015-08-17,2015,8,17,32.388888888888886,0,1,0,0,229
30707,2015-08-18,2015,8,18,31.944444444444443,0,1,0,0,230
30708,2015-08-19,2015,8,19,30.61111111111111,0,1,0,0,231
30709,2015-08-20,2015,8,20,29.05555555555556,0,1,0,0,232
30710,2015-08-21,2015,8,21,28.111111111111107,0,1,0,0,233
30711,2015-08-22,2015,8,22,26.38888888888889,0,1,0,0,234
30712,2015-08-23,2015,8,23,26.22222222222222,0,1,0,0,235
30713,2015-08-24,2015,8,24,25.33333333333333,0,1,0,0,236
30714,2015-08-25,2015,8,25,24.22222222222221,0,1,0,0,237
30715,2015-08-26,2015,8,26,25.33333333333333,0,1,0,0,238
30716,2015-08-27,2015,8,27,25.500000000000004,0,1,0,0,239
30717,2015-08-28,2015,8,28,26.166666666666664,0,1,0,0,240
30718,2015-08-29,2015,8,29,25.38888888888889,0,1,0,0,241
30719,2015-08-30,2015,8,30,24.66666666666667,0,1,0,0,242
30720,2015-08-31,2015,8,31,24.22222222222221,0,1,0,0,243
30721,2015-09-01,2015,9,1,26.166666666666664,0,1,0,0,244
30722,2015-09-02,2015,9,2,27.88888888888889,0,1,0,0,245
30723,2015-09-03,2015,9,3,27.666666666666668,0,1,0,0,246
30724,2015-09-04,2015,9,4,26.444444444444443,0,1,0,0,247
30725,2015-09-05,2015,9,5,24.83333333333333,0,1,0,0,248
30726,2015-09-06,2015,9,6,26.444444444444443,0,1,0,0,249
30727,2015-09-07,2015,9,7,29.5,0,1,0,0,250
30728,2015-09-08,2015,9,8,30.83333333333333,0,1,0,0,251
30729,2015-09-09,2015,9,9,30.88888888888889,0,1,0,0,252
30730,2015-09-10,2015,9,10,31.55555555555556,0,1,0,0,253
30731,2015-09-11,2015,9,11,32.22222222222222,0,1,0,0,254
30732,2015-09-12,2015,9,12,31.11111111111111,0,1,0,0,255
30733,2015-09-13,2015,9,13,30.5,0,1,0,0,256
30734,2015-09-14,2015,9,14,30.33333333333333,0,1,0,0,257
30735,2015-09-15,2015,9,15,29.27777777777778,0,1,0,0,258
30736,2015-09-16,2015,9,16,28.277777777777786,0,1,0,0,259
30737,2015-09-17,2015,9,17,26.55555555555556,0,1,0,0,260
30738,2015-09-18,2015,9,18,26.27777777777778,0,1,0,0,261
30739,2015-09-19,2015,9,19,26.11111111111111,0,1,0,0,262
30740,2015-09-20,2015,9,20,26.72222222222221,0,1,0,0,263
30741,2015-09-21,2015,9,21,24.27777777777778,0,1,0,0,264
30742,2015-09-22,2015,9,22,25.11111111111111,0,1,0,0,265
30743,2015-09-23,2015,9,23,26.944444444444443,0,1,0,0,266
30744,2015-09-24,2015,9,24,26.5,0,1,0,0,267
30745,2015-09-25,2015,9,25,25.166666666666668,0,1,0,0,268
30746,2015-09-26,2015,9,26,24.444444444444443,0,1,0,0,269
30747,2015-09-27,2015,9,27,22.55555555555556,0,1,0,0,270
30748,2015-09-28,2015,9,28,22.722222222222225,0,1,0,0,271
30749,2015-09-29,2015,9,29,22.666666666666668,0,1,0,0,272
30750,2015-09-30,2015,9,30,24.77777777777777,0,1,0,0,273
30751,2015-10-01,2015,10,1,26.55555555555556,0,1,0,0,274
30752,2015-10-02,2015,10,2,25.83333333333333,0,1,0,0,275
30753,2015-10-03,2015,10,3,25.777777777777786,0,1,0,0,276
30754,2015-10-04,2015,10,4,24.55555555555556,0,1,0,0,277
30755,2015-10-05,2015,10,5,22.77777777777778,0,1,0,0,278
30756,2015-10-06,2015,10,6,21.05555555555556,0,1,0,0,279
30757,2015-10-07,2015,10,7,18.5,0,1,0,0,280
30758,2015-10-08,2015,10,8,20.11111111111111,0,1,0,0,281
30759,2015-10-09,2015,10,9,20.72222222222222,0,1,0,0,282
30760,2015-10-10,2015,10,10,21.55555555555556,0,1,0,0,283
30761,2015-10-11,2015,10,11,24.944444444444446,0,1,0,0,284
30762,2015-10-12,2015,10,12,25.05555555555556,0,1,0,0,285
30763,2015-10-13,2015,10,13,24.61111111111111,0,1,0,0,286
30764,2015-10-14,2015,10,14,23.88888888888889,0,1,0,0,287
30765,2015-10-15,2015,10,15,23.944444444444443,0,1,0,0,288
30766,2015-10-16,2015,10,16,24.77777777777777,0,1,0,0,289
30767,2015-10-17,2015,10,17,25.38888888888889,0,1,0,0,290
30768,2015-10-18,2015,10,18,25.83333333333333,0,1,0,0,291
30769,2015-10-19,2015,10,19,26.611111111111114,0,1,0,0,292
30770,2015-10-20,2015,10,20,22.88888888888889,0,1,0,0,293
30771,2015-10-21,2015,10,21,20.83333333333333,0,1,0,0,294
30772,2015-10-22,2015,10,22,22.38888888888889,0,1,0,0,295
30773,2015-10-23,2015,10,23,24.05555555555556,0,1,0,0,296
30774,2015-10-24,2015,10,24,24.33333333333333,0,1,0,0,297
30775,2015-10-25,2015,10,25,20.222222222222225,0,1,0,0,298
30776,2015-10-26,2015,10,26,17.61111111111111,0,1,0,0,299
30777,2015-10-27,2015,10,27,17.555555555555557,0,1,0,0,300
30778,2015-10-28,2015,10,28,16.88888888888889,0,1,0,0,301
30779,2015-10-29,2015,10,29,14.944444444444445,0,1,0,0,302
30780,2015-10-30,2015,10,30,15.77777777777778,0,1,0,0,303
30781,2015-10-31,2015,10,31,17.72222222222222,0,1,0,0,304
30782,2015-11-01,2015,11,1,18.61111111111111,0,1,0,0,305
30783,2015-11-02,2015,11,2,18.277777777777786,0,1,0,0,306
30784,2015-11-03,2015,11,3,17.11111111111111,0,1,0,0,307
30785,2015-11-04,2015,11,4,15.333333333333334,0,1,0,0,308
30786,2015-11-05,2015,11,5,13.444444444444446,0,1,0,0,309
30787,2015-11-06,2015,11,6,14.11111111111111,0,1,0,0,310
30788,2015-11-07,2015,11,7,15.666666666666666,0,1,0,0,311
30789,2015-11-08,2015,11,8,15.833333333333334,0,1,0,0,312
30790,2015-11-09,2015,11,9,14.055555555555554,0,1,0,0,313
30791,2015-11-10,2015,11,10,14.166666666666666,0,1,0,0,314
30792,2015-11-11,2015,11,11,13.27777777777778,0,1,0,0,315
30793,2015-11-12,2015,11,12,13.88888888888889,0,1,0,0,316
30794,2015-11-13,2015,11,13,14.72222222222222,0,1,0,0,317
30795,2015-11-14,2015,11,14,15.833333333333334,0,1,0,0,318
30796,2015-11-15,2015,11,15,18.166666666666668,0,1,0,0,319
30797,2015-11-16,2015,11,16,18.111111111111107,0,1,0,0,320
30798,2015-11-17,2015,11,17,14.055555555555554,0,1,0,0,321
30799,2015-11-18,2015,11,18,14.5,0,1,0,0,322
30800,2015-11-19,2015,11,19,14.666666666666666,0,1,0,0,323
30801,2015-11-20,2015,11,20,14.22222222222222,0,1,0,0,324
30802,2015-11-21,2015,11,21,15.11111111111111,0,1,0,0,325
30803,2015-11-22,2015,11,22,13.166666666666668,0,1,0,0,326
30804,2015-11-23,2015,11,23,12.0,0,1,0,0,327
30805,2015-11-24,2015,11,24,12.666666666666664,0,1,0,0,328
30806,2015-11-25,2015,11,25,13.499999999999998,0,1,0,0,329
30807,2015-11-26,2015,11,26,15.77777777777778,0,1,0,0,330
30808,2015-11-27,2015,11,27,16.555555555555557,0,1,0,0,331
30809,2015-11-28,2015,11,28,17.22222222222222,0,1,0,0,332
30810,2015-11-29,2015,11,29,15.11111111111111,0,1,0,0,333
30811,2015-11-30,2015,11,30,13.722222222222223,0,1,0,0,334
30812,2015-12-01,2015,12,1,11.944444444444445,0,1,0,0,335
30813,2015-12-02,2015,12,2,11.666666666666666,0,1,0,0,336
30814,2015-12-03,2015,12,3,10.388888888888893,0,1,0,0,337
30815,2015-12-04,2015,12,4,7.277777777777778,0,1,0,0,338
30816,2015-12-05,2015,12,5,4.111111111111111,0,1,0,0,339
30817,2015-12-06,2015,12,6,5.888888888888889,0,1,0,0,340
30818,2015-12-07,2015,12,7,9.000000000000002,0,1,0,0,341
30819,2015-12-08,2015,12,8,8.333333333333334,0,1,0,0,342
30820,2015-12-09,2015,12,9,7.88888888888889,0,1,0,0,343
